Date,Close
26/09/2014,28.78
29/09/2014,28.74
30/09/2014,28.79
1/10/2014,28.34
2/10/2014,28.43
3/10/2014,28.69
6/10/2014,28.79
7/10/2014,28.11
8/10/2014,28.55
9/10/2014,27.97
10/10/2014,27.15
13/10/2014,26.59
14/10/2014,26.82
15/10/2014,26.43
16/10/2014,26.15
17/10/2014,25.49
20/10/2014,25.97
21/10/2014,26.25
22/10/2014,26.56
23/10/2014,27.12
24/10/2014,26.92
27/10/2014,26.96
28/10/2014,27.37
29/10/2014,27.39
30/10/2014,27.44
31/10/2014,27.88
3/11/2014,27.69
4/11/2014,27.63
5/11/2014,27.22
6/11/2014,27.03
7/11/2014,26.98
10/11/2014,27.3
11/11/2014,27.44
12/11/2014,27.29
13/11/2014,27.19
14/11/2014,27.15
17/11/2014,26.75
18/11/2014,26.68
19/11/2014,26.78
20/11/2014,26.67
21/11/2014,26.8
24/11/2014,26.89
25/11/2014,26.98
26/11/2014,26.94
28/11/2014,27.02
1/12/2014,26.62
2/12/2014,26.61
3/12/2014,26.49
4/12/2014,26.79
5/12/2014,26.19
8/12/2014,26.28
9/12/2014,26.6
10/12/2014,26.23
11/12/2014,26.34
12/12/2014,25.86
15/12/2014,25.62
16/12/2014,24.7
17/12/2014,25.18
18/12/2014,25.49
19/12/2014,25.75
22/12/2014,26.17
23/12/2014,26.46
24/12/2014,26.37
26/12/2014,26.63
29/12/2014,26.44
30/12/2014,26.45
31/12/2014,26.25
2/01/2015,26.17
5/01/2015,25.62
6/01/2015,25.03
7/01/2015,24.99
8/01/2015,25.07
9/01/2015,24.74
12/01/2015,24.56
13/01/2015,24.74
14/01/2015,24.97
15/01/2015,25.02
16/01/2015,25.33
20/01/2015,25.28
21/01/2015,25.83
22/01/2015,26.65
23/01/2015,26.92
26/01/2015,26.69
27/01/2015,25.86
28/01/2015,25.43
29/01/2015,25.46
30/01/2015,26.65
2/02/2015,26.35
3/02/2015,26.39
4/02/2015,26.07
5/02/2015,26.31
6/02/2015,26.48
9/02/2015,26.32
10/02/2015,26.77
11/02/2015,26.73
12/02/2015,27.07
13/02/2015,27.38
17/02/2015,27.07
18/02/2015,26.91
19/02/2015,27.07
20/02/2015,26.87
23/02/2015,26.52
24/02/2015,26.73
25/02/2015,27.12
26/02/2015,27.7
27/02/2015,27.84
2/03/2015,28.49
3/03/2015,28.6
4/03/2015,28.59
5/03/2015,28.69
6/03/2015,28.31
9/03/2015,28.36
10/03/2015,27.67
11/03/2015,27.48
12/03/2015,27.7
13/03/2015,27.29
16/03/2015,27.65
17/03/2015,27.47
18/03/2015,27.9
19/03/2015,27.82
20/03/2015,27.94
23/03/2015,27.86
24/03/2015,28.43
25/03/2015,27.86
26/03/2015,27.68
27/03/2015,27.34
30/03/2015,27.53
31/03/2015,27.32
1/04/2015,27.05
2/04/2015,26.7
6/04/2015,26.76
7/04/2015,26.78
8/04/2015,27.01
9/04/2015,26.96
10/04/2015,26.93
13/04/2015,26.88
14/04/2015,26.45
15/04/2015,26.55
16/04/2015,26.62
17/04/2015,26.13
20/04/2015,26.7
21/04/2015,26.63
22/04/2015,26.89
23/04/2015,27.28
24/04/2015,28.18
27/04/2015,27.77
28/04/2015,27.68
29/04/2015,27.45
30/04/2015,26.87
1/05/2015,26.9
4/05/2015,27.04
5/05/2015,26.54
6/05/2015,26.21
7/05/2015,26.54
8/05/2015,26.91
11/05/2015,26.79
12/05/2015,26.45
13/05/2015,26.48
14/05/2015,26.92
15/05/2015,26.69
18/05/2015,26.62
19/05/2015,26.87
20/05/2015,26.96
21/05/2015,27.13
22/05/2015,27.01
26/05/2015,26.62
27/05/2015,26.99
28/05/2015,26.99
29/05/2015,26.61
1/06/2015,26.7
2/06/2015,26.96
3/06/2015,27.02
4/06/2015,26.84
5/06/2015,26.67
8/06/2015,26.34
9/06/2015,26.33
10/06/2015,26.83
11/06/2015,26.73
12/06/2015,26.62
15/06/2015,26.36
16/06/2015,26.41
17/06/2015,26.46
18/06/2015,26.84
19/06/2015,26.83
22/06/2015,26.91
23/06/2015,27.02
24/06/2015,26.89
25/06/2015,26.76
26/06/2015,26.58
29/06/2015,26.08
30/06/2015,26.03
1/07/2015,26.09
2/07/2015,26.17
6/07/2015,26.14
7/07/2015,26.25
8/07/2015,25.84
9/07/2015,26.03
10/07/2015,26.51
13/07/2015,27.33
14/07/2015,28.06
15/07/2015,28.01
16/07/2015,28.99
17/07/2015,33.65
20/07/2015,33.15
21/07/2015,33.12
22/07/2015,33.1
23/07/2015,32.21
24/07/2015,31.18
27/07/2015,31.36
28/07/2015,31.4
29/07/2015,31.6
30/07/2015,31.63
31/07/2015,31.28
3/08/2015,31.56
4/08/2015,31.46
5/08/2015,32.19
6/08/2015,32.13
7/08/2015,31.77
10/08/2015,31.69
11/08/2015,33.04
12/08/2015,32.98
13/08/2015,32.82
14/08/2015,32.86
17/08/2015,33.04
18/08/2015,32.81
19/08/2015,33.05
20/08/2015,32.34
21/08/2015,30.62
24/08/2015,29.48
25/08/2015,29.1
26/08/2015,31.43
27/08/2015,31.88
28/08/2015,31.52
31/08/2015,30.91
1/09/2015,29.89
2/09/2015,30.72
3/09/2015,30.31
4/09/2015,30.04
8/09/2015,30.73
9/09/2015,30.64
10/09/2015,31.07
11/09/2015,31.29
14/09/2015,31.16
15/09/2015,31.76
16/09/2015,31.8
17/09/2015,32.15
18/09/2015,31.46
21/09/2015,31.77
22/09/2015,31.13
23/09/2015,31.12
24/09/2015,31.29
25/09/2015,30.6
28/09/2015,29.74
29/09/2015,29.75
30/09/2015,30.42
1/10/2015,30.56
2/10/2015,31.35
5/10/2015,32.07
6/10/2015,32.27
7/10/2015,32.12
8/10/2015,31.96
9/10/2015,32.18
12/10/2015,32.33
13/10/2015,32.62
14/10/2015,32.56
15/10/2015,33.09
16/10/2015,33.11
19/10/2015,33.31
20/10/2015,32.51
21/10/2015,32.13
22/10/2015,32.59
23/10/2015,35.1
26/10/2015,35.64
27/10/2015,35.42
28/10/2015,35.65
29/10/2015,35.85
30/10/2015,35.54
2/11/2015,36.06
3/11/2015,36.11
4/11/2015,36.41
5/11/2015,36.56
6/11/2015,36.69
9/11/2015,36.24
10/11/2015,36.42
11/11/2015,36.77
12/11/2015,36.56
13/11/2015,35.85
16/11/2015,36.45
17/11/2015,36.27
18/11/2015,37
19/11/2015,36.92
20/11/2015,37.83
23/11/2015,37.8
24/11/2015,37.41
25/11/2015,37.41
27/11/2015,37.51
30/11/2015,37.13
1/12/2015,38.35
2/12/2015,38.12
3/12/2015,37.63
4/12/2015,38.34
7/12/2015,38.16
8/12/2015,38.12
9/12/2015,37.58
10/12/2015,37.47
11/12/2015,36.94
14/12/2015,37.39
15/12/2015,37.17
16/12/2015,37.9
17/12/2015,37.47
18/12/2015,36.97
21/12/2015,37.39
22/12/2015,37.5
23/12/2015,37.52
24/12/2015,37.42
28/12/2015,38.13
29/12/2015,38.83
30/12/2015,38.55
31/12/2015,37.94
4/01/2016,37.09
5/01/2016,37.13
6/01/2016,37.18
7/01/2016,36.32
8/01/2016,35.72
11/01/2016,35.8
12/01/2016,36.3
13/01/2016,35.03
14/01/2016,35.74
15/01/2016,34.72
19/01/2016,35.09
20/01/2016,34.92
21/01/2016,35.33
22/01/2016,36.26
25/01/2016,35.58
26/01/2016,35.65
27/01/2016,35
28/01/2016,36.55
29/01/2016,37.15
1/02/2016,37.6
2/02/2016,38.23
3/02/2016,36.35
4/02/2016,35.4
5/02/2016,34.18
8/02/2016,34.14
9/02/2016,33.91
10/02/2016,34.21
11/02/2016,34.16
12/02/2016,34.12
16/02/2016,34.55
17/02/2016,35.42
18/02/2016,34.87
19/02/2016,35.05
22/02/2016,35.32
23/02/2016,34.79
24/02/2016,34.98
25/02/2016,35.29
26/02/2016,35.25
29/02/2016,34.89
1/03/2016,35.94
2/03/2016,35.94
3/03/2016,35.62
4/03/2016,35.54
7/03/2016,34.76
8/03/2016,34.7
9/03/2016,35.26
10/03/2016,35.64
11/03/2016,36.34
14/03/2016,36.52
15/03/2016,36.42
16/03/2016,36.8
17/03/2016,36.89
18/03/2016,36.88
21/03/2016,37.1
22/03/2016,37.04
23/03/2016,36.9
24/03/2016,36.77
28/03/2016,36.68
29/03/2016,37.24
30/03/2016,37.53
31/03/2016,37.25
1/04/2016,37.5
4/04/2016,37.26
5/04/2016,36.89
6/04/2016,37.28
7/04/2016,37.01
8/04/2016,36.96
11/04/2016,36.81
12/04/2016,37.15
13/04/2016,37.59
14/04/2016,37.66
15/04/2016,37.95
18/04/2016,38.33
19/04/2016,37.7
20/04/2016,37.63
21/04/2016,37.96
22/04/2016,35.94
25/04/2016,36.16
26/04/2016,35.41
27/04/2016,35.29
28/04/2016,34.55
29/04/2016,34.65
2/05/2016,34.91
3/05/2016,34.62
4/05/2016,34.78
5/05/2016,35.07
6/05/2016,35.56
9/05/2016,35.65
10/05/2016,36.16
11/05/2016,35.76
12/05/2016,35.67
13/05/2016,35.54
16/05/2016,35.82
17/05/2016,35.31
18/05/2016,35.33
19/05/2016,35.02
20/05/2016,35.49
23/05/2016,35.21
24/05/2016,36
25/05/2016,36.26
26/05/2016,36.21
27/05/2016,36.63
31/05/2016,36.79
1/06/2016,36.71
2/06/2016,36.52
3/06/2016,36.12
6/06/2016,35.83
7/06/2016,35.83
8/06/2016,36.41
9/06/2016,36.43
10/06/2016,35.97
13/06/2016,35.92
14/06/2016,35.91
15/06/2016,35.95
16/06/2016,35.52
17/06/2016,34.59
20/06/2016,34.69
21/06/2016,34.8
22/06/2016,34.87
23/06/2016,35.09
24/06/2016,33.76
27/06/2016,33.41
28/06/2016,34
29/06/2016,34.21
30/06/2016,34.6
1/07/2016,34.96
5/07/2016,34.72
6/07/2016,34.89
7/07/2016,34.77
8/07/2016,35.28
11/07/2016,35.75
12/07/2016,36.03
13/07/2016,35.85
14/07/2016,36.05
15/07/2016,35.99
18/07/2016,36.69
19/07/2016,36.85
20/07/2016,37.06
21/07/2016,36.93
22/07/2016,37.14
25/07/2016,36.99
26/07/2016,36.92
27/07/2016,37.09
28/07/2016,37.3
29/07/2016,38.44
1/08/2016,38.64
2/08/2016,38.55
3/08/2016,38.66
4/08/2016,38.58
5/08/2016,39.11
8/08/2016,39.09
9/08/2016,39.21
10/08/2016,39.23
11/08/2016,39.24
12/08/2016,39.16
15/08/2016,39.12
16/08/2016,38.86
17/08/2016,39
18/08/2016,38.88
19/08/2016,38.77
22/08/2016,38.61
23/08/2016,38.6
24/08/2016,38.48
25/08/2016,38.47
26/08/2016,38.48
29/08/2016,38.61
30/08/2016,38.45
31/08/2016,38.35
1/09/2016,38.44
2/09/2016,38.57
6/09/2016,39
7/09/2016,39.02
8/09/2016,38.77
9/09/2016,37.98
12/09/2016,38.45
13/09/2016,37.98
14/09/2016,38.12
15/09/2016,38.59
16/09/2016,38.44
19/09/2016,38.28
20/09/2016,38.57
21/09/2016,38.81
22/09/2016,39.36
23/09/2016,39.35
26/09/2016,38.71
27/09/2016,39.15
28/09/2016,39.08
29/09/2016,38.75
30/09/2016,38.86
3/10/2016,38.63
4/10/2016,38.82
5/10/2016,38.82
6/10/2016,38.84
7/10/2016,38.75
10/10/2016,39.3
11/10/2016,39.15
12/10/2016,39.31
13/10/2016,38.91
14/10/2016,38.93
17/10/2016,39
18/10/2016,39.76
19/10/2016,40.08
20/10/2016,39.85
21/10/2016,39.97
24/10/2016,40.66
25/10/2016,40.38
26/10/2016,39.95
27/10/2016,39.77
28/10/2016,39.77
31/10/2016,39.23
1/11/2016,39.18
2/11/2016,38.44
3/11/2016,38.11
4/11/2016,38.1
7/11/2016,39.13
8/11/2016,39.53
9/11/2016,39.27
10/11/2016,38.13
11/11/2016,37.7
14/11/2016,36.8
15/11/2016,37.92
16/11/2016,38.22
17/11/2016,38.56
18/11/2016,38.03
21/11/2016,38.46
22/11/2016,38.41
23/11/2016,38.05
25/11/2016,38.08
28/11/2016,38.41
29/11/2016,38.54
30/11/2016,37.9
1/12/2016,37.4
2/12/2016,37.53
5/12/2016,38.13
6/12/2016,37.96
7/12/2016,38.56
8/12/2016,38.82
9/12/2016,39.46
12/12/2016,39.46
13/12/2016,39.81
14/12/2016,39.85
15/12/2016,39.89
16/12/2016,39.54
19/12/2016,39.71
20/12/2016,39.82
21/12/2016,39.73
22/12/2016,39.56
23/12/2016,39.5
27/12/2016,39.58
28/12/2016,39.25
29/12/2016,39.14
30/12/2016,38.59
3/01/2017,39.31
4/01/2017,39.35
5/01/2017,39.7
6/01/2017,40.31
9/01/2017,40.33
10/01/2017,40.24
11/01/2017,40.4
12/01/2017,40.32
13/01/2017,40.39
17/01/2017,40.23
18/01/2017,40.3
19/01/2017,40.11
20/01/2017,40.25
23/01/2017,40.97
24/01/2017,41.19
25/01/2017,41.78
26/01/2017,41.61
27/01/2017,41.17
30/01/2017,40.12
31/01/2017,39.84
1/02/2017,39.78
2/02/2017,39.93
3/02/2017,40.07
6/02/2017,40.07
7/02/2017,40.35
8/02/2017,40.42
9/02/2017,40.48
10/02/2017,40.68
13/02/2017,40.96
14/02/2017,41.02
15/02/2017,40.95
16/02/2017,41.21
17/02/2017,41.4
21/02/2017,41.58
22/02/2017,41.54
23/02/2017,41.57
24/02/2017,41.43
27/02/2017,41.46
28/02/2017,41.16
1/03/2017,41.76
2/03/2017,41.53
3/03/2017,41.45
6/03/2017,41.39
7/03/2017,41.6
8/03/2017,41.77
9/03/2017,41.93
10/03/2017,42.16
13/03/2017,42.28
14/03/2017,42.28
15/03/2017,42.36
16/03/2017,42.44
17/03/2017,42.61
20/03/2017,42.42
21/03/2017,41.52
22/03/2017,41.48
23/03/2017,40.88
24/03/2017,40.72
27/03/2017,40.98
28/03/2017,41.05
29/03/2017,41.57
30/03/2017,41.58
31/03/2017,41.48
3/04/2017,41.93
4/04/2017,41.73
5/04/2017,41.57
6/04/2017,41.39
7/04/2017,41.23
10/04/2017,41.24
11/04/2017,41.17
12/04/2017,41.22
13/04/2017,41.18
17/04/2017,41.86
18/04/2017,41.84
19/04/2017,41.91
20/04/2017,42.08
21/04/2017,42.16
24/04/2017,43.14
25/04/2017,43.62
26/04/2017,43.59
27/04/2017,43.71
28/04/2017,45.3
1/05/2017,45.63
2/05/2017,45.82
3/05/2017,46.35
4/05/2017,46.58
5/05/2017,46.36
8/05/2017,46.72
9/05/2017,46.61
10/05/2017,46.44
11/05/2017,46.53
12/05/2017,46.61
15/05/2017,46.85
16/05/2017,47.15
17/05/2017,45.98
18/05/2017,46.51
19/05/2017,46.7
22/05/2017,47.09
23/05/2017,47.44
24/05/2017,47.75
25/05/2017,48.48
26/05/2017,48.57
30/05/2017,48.79
31/05/2017,48.24
1/06/2017,48.35
2/06/2017,48.78
5/06/2017,49.18
6/06/2017,48.83
7/06/2017,49.05
8/06/2017,49.17
9/06/2017,47.49
12/06/2017,47.15
13/06/2017,47.67
14/06/2017,47.54
15/06/2017,47.12
16/06/2017,46.99
19/06/2017,47.87
20/06/2017,47.53
21/06/2017,47.97
22/06/2017,47.85
23/06/2017,48.28
26/06/2017,47.61
27/06/2017,46.37
28/06/2017,47.02
29/06/2017,45.89
30/06/2017,45.44
3/07/2017,44.94
5/07/2017,45.59
6/07/2017,45.33
7/07/2017,45.93
10/07/2017,46.44
11/07/2017,46.5
12/07/2017,47.19
13/07/2017,47.36
14/07/2017,47.8
17/07/2017,47.67
18/07/2017,48.27
19/07/2017,48.54
20/07/2017,48.41
21/07/2017,48.65
24/07/2017,49.02
25/07/2017,47.54
26/07/2017,47.39
27/07/2017,46.7
28/07/2017,47.08
31/07/2017,46.53
1/08/2017,46.54
2/08/2017,46.52
3/08/2017,46.18
4/08/2017,46.4
7/08/2017,46.47
8/08/2017,46.34
9/08/2017,46.15
10/08/2017,45.36
11/08/2017,45.72
14/08/2017,46.13
15/08/2017,46.11
16/08/2017,46.35
17/08/2017,45.55
18/08/2017,45.53
21/08/2017,45.33
22/08/2017,46.23
23/08/2017,46.35
24/08/2017,46.06
25/08/2017,45.79
28/08/2017,45.69
29/08/2017,46.06
30/08/2017,46.48
31/08/2017,46.97
1/09/2017,46.87
5/09/2017,46.42
6/09/2017,46.39
7/09/2017,46.8
8/09/2017,46.33
11/09/2017,46.45
12/09/2017,46.6
13/09/2017,46.75
14/09/2017,46.26
15/09/2017,46.01
18/09/2017,45.75
19/09/2017,46.09
20/09/2017,46.58
21/09/2017,46.62
22/09/2017,46.43
25/09/2017,46.05
26/09/2017,46.24
27/09/2017,47.22
28/09/2017,47.48
29/09/2017,47.96
2/10/2017,47.66
3/10/2017,47.89
4/10/2017,47.58
5/10/2017,48.5
6/10/2017,48.94
9/10/2017,48.85
10/10/2017,48.63
11/10/2017,49.46
12/10/2017,49.39
13/10/2017,49.48
16/10/2017,49.6
17/10/2017,49.61
18/10/2017,49.64
19/10/2017,49.22
20/10/2017,49.41
23/10/2017,48.42
24/10/2017,48.53
25/10/2017,48.67
26/10/2017,48.63
27/10/2017,50.96
30/10/2017,50.86
31/10/2017,50.83
1/11/2017,51.28
2/11/2017,51.28
3/11/2017,51.62
6/11/2017,51.3
7/11/2017,51.67
8/11/2017,51.99
9/11/2017,51.56
10/11/2017,51.4
13/11/2017,51.29
14/11/2017,51.3
15/11/2017,51.05
16/11/2017,51.63
17/11/2017,50.95
20/11/2017,50.92
21/11/2017,51.72
22/11/2017,51.8
24/11/2017,52.03
27/11/2017,52.71
28/11/2017,52.37
29/11/2017,51.08
30/11/2017,51.07
1/12/2017,50.51
4/12/2017,49.93
5/12/2017,50.26
6/12/2017,50.92
7/12/2017,51.55
8/12/2017,51.85
11/12/2017,52.06
12/12/2017,52.02
13/12/2017,52.03
14/12/2017,52.46
15/12/2017,53.21
18/12/2017,53.86
19/12/2017,53.53
20/12/2017,53.25
21/12/2017,53.18
22/12/2017,53.01
26/12/2017,52.84
27/12/2017,52.47
28/12/2017,52.41
29/12/2017,52.32
2/01/2018,53.25
3/01/2018,54.12
4/01/2018,54.32
5/01/2018,55.11
8/01/2018,55.35
9/01/2018,55.31
10/01/2018,55.13
11/01/2018,55.28
12/01/2018,56.11
16/01/2018,56.09
17/01/2018,56.6
18/01/2018,56.49
19/01/2018,56.88
22/01/2018,57.79
23/01/2018,58.5
24/01/2018,58.21
25/01/2018,58.52
26/01/2018,58.79
29/01/2018,58.78
30/01/2018,58.18
31/01/2018,58.5
1/02/2018,58.39
2/02/2018,55.6
5/02/2018,52.79
6/02/2018,54.03
7/02/2018,52.43
8/02/2018,50.08
9/02/2018,51.89
12/02/2018,52.6
13/02/2018,52.61
14/02/2018,53.49
15/02/2018,54.48
16/02/2018,54.74
20/02/2018,55.12
21/02/2018,55.57
22/02/2018,55.33
23/02/2018,56.34
26/02/2018,57.19
27/02/2018,55.91
28/02/2018,55.24
1/03/2018,53.48
2/03/2018,53.95
5/03/2018,54.55
6/03/2018,54.75
7/03/2018,55.48
8/03/2018,56.3
9/03/2018,58
12/03/2018,58.23
13/03/2018,56.91
14/03/2018,57.47
15/03/2018,57.48
16/03/2018,56.79
19/03/2018,54.99
20/03/2018,54.89
21/03/2018,54.54
22/03/2018,52.45
23/03/2018,51.08
26/03/2018,52.66
27/03/2018,50.26
28/03/2018,50.23
29/03/2018,51.59
2/04/2018,50.32
3/04/2018,50.67
4/04/2018,51.26
5/04/2018,51.39
6/04/2018,50.35
9/04/2018,50.77
10/04/2018,51.58
11/04/2018,51
12/04/2018,51.63
13/04/2018,51.46
16/04/2018,51.9
17/04/2018,53.71
18/04/2018,53.6
19/04/2018,54.39
20/04/2018,53.65
23/04/2018,53.37
24/04/2018,51
25/04/2018,51.06
26/04/2018,52
27/04/2018,51.5
30/04/2018,50.87
1/05/2018,51.87
2/05/2018,51.22
3/05/2018,51.19
4/05/2018,52.41
7/05/2018,52.74
8/05/2018,52.7
9/05/2018,54.14
10/05/2018,54.88
11/05/2018,54.91
14/05/2018,55.01
15/05/2018,53.96
16/05/2018,54.09
17/05/2018,53.93
18/05/2018,53.32
21/05/2018,53.98
22/05/2018,53.49
23/05/2018,53.98
24/05/2018,53.96
25/05/2018,53.78
29/05/2018,53.02
30/05/2018,53.39
31/05/2018,54.25
1/06/2018,55.98
4/06/2018,56.96
5/06/2018,56.98
6/06/2018,56.84
7/06/2018,56.19
8/06/2018,56.04
11/06/2018,56.5
12/06/2018,56.97
13/06/2018,56.74
14/06/2018,57.61
15/06/2018,57.61
18/06/2018,58.67
19/06/2018,58.4
20/06/2018,58.49
21/06/2018,57.88
22/06/2018,57.77
25/06/2018,56.24
26/06/2018,55.92
27/06/2018,55.2
28/06/2018,55.71
29/06/2018,55.78
2/07/2018,56.37
3/07/2018,55.14
5/07/2018,56.21
6/07/2018,57.01
9/07/2018,57.7
10/07/2018,57.64
11/07/2018,57.7
12/07/2018,59.17
13/07/2018,59.44
16/07/2018,59.19
17/07/2018,59.94
18/07/2018,59.79
19/07/2018,59.35
20/07/2018,59.25
23/07/2018,60.28
24/07/2018,62.4
25/07/2018,63.19
26/07/2018,63.42
27/07/2018,61.93
30/07/2018,60.99
31/07/2018,60.86
1/08/2018,61
2/08/2018,61.31
3/08/2018,61.19
6/08/2018,61.24
7/08/2018,62.11
8/08/2018,62.28
9/08/2018,62.46
10/08/2018,61.88
13/08/2018,61.75
14/08/2018,62.11
15/08/2018,60.72
16/08/2018,60.32
17/08/2018,60.05
20/08/2018,60.39
21/08/2018,60.08
22/08/2018,60.37
23/08/2018,60.27
24/08/2018,61.03
27/08/2018,62.09
28/08/2018,61.56
29/08/2018,62.47
30/08/2018,61.96
31/08/2018,60.91
4/09/2018,59.85
5/09/2018,59.32
6/09/2018,58.57
7/09/2018,58.24
10/09/2018,58.23
11/09/2018,58.87
12/09/2018,58.14
13/09/2018,58.77
14/09/2018,58.63
17/09/2018,57.8
18/09/2018,58.06
19/09/2018,58.55
20/09/2018,59.34
21/09/2018,58.3
24/09/2018,58.67
25/09/2018,59.23
26/09/2018,59.02
27/09/2018,59.73
28/09/2018,59.67
1/10/2018,59.77
2/10/2018,60.01
3/10/2018,60.15
4/10/2018,58.41
5/10/2018,57.87
8/10/2018,57.45
9/10/2018,56.94
10/10/2018,54.06
11/10/2018,53.97
12/10/2018,55.5
15/10/2018,54.61
16/10/2018,56.06
17/10/2018,55.78
18/10/2018,54.4
19/10/2018,54.82
22/10/2018,55.06
23/10/2018,55.18
24/10/2018,52.54
25/10/2018,54.78
26/10/2018,53.57
29/10/2018,51
30/10/2018,51.81
31/10/2018,53.84
1/11/2018,53.5
2/11/2018,52.89
5/11/2018,52
6/11/2018,52.79
7/11/2018,54.67
8/11/2018,54.12
9/11/2018,53.31
12/11/2018,51.93
13/11/2018,51.8
14/11/2018,52.18
15/11/2018,53.24
16/11/2018,53.07
19/11/2018,51
20/11/2018,51.29
21/11/2018,51.88
23/11/2018,51.19
26/11/2018,52.43
27/11/2018,52.22
28/11/2018,54.31
29/11/2018,54.42
30/11/2018,54.72
3/12/2018,55.32
4/12/2018,52.54
6/12/2018,53.44
7/12/2018,51.83
10/12/2018,51.98
11/12/2018,52.59
12/12/2018,53.18
13/12/2018,53.1
14/12/2018,52.11
17/12/2018,50.83
18/12/2018,51.44
19/12/2018,51.15
20/12/2018,50.47
21/12/2018,48.98
24/12/2018,48.81
26/12/2018,51.97
27/12/2018,52.19
28/12/2018,51.85
31/12/2018,51.78
2/01/2019,52.29
3/01/2019,50.8
4/01/2019,53.54
7/01/2019,53.42
8/01/2019,53.81
9/01/2019,53.73
10/01/2019,53.52
11/01/2019,52.86
14/01/2019,52.23
15/01/2019,53.86
16/01/2019,54.05
17/01/2019,54.5
18/01/2019,54.91
22/01/2019,53.53
23/01/2019,53.78
24/01/2019,53.7
25/01/2019,54.55
28/01/2019,53.5
29/01/2019,53.03
30/01/2019,54.45
31/01/2019,55.82
1/02/2019,55.54
4/02/2019,56.64
5/02/2019,57.3
6/02/2019,55.76
7/02/2019,54.94
8/02/2019,54.75
11/02/2019,54.75
12/02/2019,56.07
13/02/2019,56.01
14/02/2019,56.08
15/02/2019,55.68
19/02/2019,55.93
20/02/2019,55.69
21/02/2019,54.85
22/02/2019,55.52
25/02/2019,55.47
26/02/2019,55.76
27/02/2019,55.8
28/02/2019,56
1/03/2019,57.05
4/03/2019,57.39
5/03/2019,58.1
6/03/2019,57.89
7/03/2019,57.17
8/03/2019,57.12
11/03/2019,58.79
12/03/2019,59.66
13/03/2019,59.67
14/03/2019,59.28
15/03/2019,59.22
18/03/2019,59.21
19/03/2019,59.94
20/03/2019,61.2
21/03/2019,61.58
22/03/2019,60.28
25/03/2019,59.65
26/03/2019,59.23
27/03/2019,58.65
28/03/2019,58.42
29/03/2019,58.67
1/04/2019,59.72
2/04/2019,60.02
3/04/2019,60.3
4/04/2019,60.75
5/04/2019,60.36
8/04/2019,60.19
9/04/2019,59.86
10/04/2019,60.11
11/04/2019,60.23
12/04/2019,60.89
15/04/2019,61.06
16/04/2019,61.36
17/04/2019,61.82
